新里柏仕公馆,3室1厅1厨1卫,90.5㎡,,低楼层 (共31层),西南 北,180万,19890元/平米,2011年
首创国际城二期,1室1厅1厨1卫,50.51㎡,,低楼层 (共34层),西南 西,95万,18809元/平米,2011年
领都,2室2厅1厨1卫,79.03㎡,,高楼层 (共22层),东,136万,17209元/平米,2014年
舜和家园A区,2室2厅1厨1卫,72㎡,,中楼层 (共28层),西北,105万,14584元/平米,2009年
东方惠城A区,2室1厅1厨1卫,74.4㎡,,中楼层 (共14层),东,115万,15457元/平米,2011年
万科金域蓝湾一期,3室2厅1厨2卫,89.75㎡,,高楼层 (共35层),东南,380万,42340元/平米,2009年
枫景雅居,3室2厅1厨2卫,152.02㎡,,高楼层 (共11层),东,330万,21708元/平米,2006年
富丽东方,3室2厅1厨2卫,114.23㎡,,中楼层 (共33层),南,225万,19698元/平米,2008年
华润二十四城三期,4室2厅1厨2卫,186.21㎡,,高楼层 (共30层),东南,503万,27013元/平米,2012年
澳深花园,4室2厅1厨2卫,122.69㎡,,低楼层 (共7层),西南,198万,16139元/平米,2001年
观城,2室2厅1厨1卫,81.59㎡,,低楼层 (共33层),东,228万,27945元/平米,2013年
水畔经典,3室2厅1厨1卫,89.86㎡,,中楼层 (共21层),东南,180万,20032元/平米,2009年
世茂玉锦湾一期,4室3厅1厨4卫,223㎡,,低楼层 (共11层),西南 东北,700万,31391元/平米,2015年
电子科大东院,2室1厅1厨1卫,69.75㎡,,高楼层 (共6层),西南,105万,15054元/平米,2000年
绿地世纪城,3室1厅1厨1卫,84.69㎡,,高楼层 (共20层),东,160万,18893元/平米,2016年
兴元华盛一期,3室2厅1厨1卫,109.46㎡,,高楼层 (共18层),北,168万,15349元/平米,2008年
万科金域蓝湾一期,3室2厅1厨1卫,84.6㎡,,低楼层 (共35层),东,220万,26005元/平米,2009年
华宇阳光水岸,2室2厅1厨1卫,79.05㎡,,中楼层 (共21层),东南,156万,19735元/平米,2010年
金科一城,2室1厅1厨1卫,49.3㎡,,高楼层 (共18层),北,91万,18459元/平米,2011年
合能耀之城,2室1厅1厨1卫,51.34㎡,,中楼层 (共29层),西,115万,22400元/平米,2010年
成功银玺国际,2室2厅1厨1卫,76.69㎡,,高楼层 (共31层),南,168万,21907元/平米,2012年
红枫岭三期,2室2厅1厨2卫,89.14㎡,,低楼层 (共33层),西,145万,16267元/平米,2009年
浅水半岛三期,2室1厅1厨1卫,80.67㎡,,中楼层 (共27层),东南,158万,19586元/平米,2010年
枫瑞苑,2室2厅1厨1卫,84.78㎡,,中楼层 (共11层),北,168万,19816元/平米,2009年
成功银玺国际,2室1厅1厨1卫,67.37㎡,,低楼层 (共31层),东南,120万,17813元/平米,2012年
兴元华盛一期,3室2厅1厨2卫,100.42㎡,,高楼层 (共18层),西南,155万,15436元/平米,2008年
合能耀之城,2室1厅1厨1卫,46.63㎡,,高楼层 (共27层),东,100万,21446元/平米,2010年
新鸿一区,3室1厅1厨1卫,61.67㎡,,中楼层 (共7层),东,89万,14432元/平米,1994年
红枫岭三期,2室2厅1厨1卫,87.95㎡,,低楼层 (共33层),东,150万,17056元/平米,2009年
建设公寓,2室2厅2厨1卫,77.43㎡,,中楼层 (共7层),西,128万,16532元/平米,2002年
龙湖三千城A区,4室2厅1厨2卫,86.5㎡,,高楼层 (共34层),南 北,290万,33527元/平米,2011年
中房蓝水湾,3室2厅1厨1卫,96.52㎡,,低楼层 (共18层),东北,165万,17095元/平米,2007年
绿地世纪城,3室2厅1厨1卫,107㎡,,中楼层 (共20层),北,200万,18692元/平米,2016年
万科金域蓝湾一期,3室2厅1厨1卫,84.6㎡,,低楼层 (共35层),东,220万,26005元/平米,2009年
新里柏仕公馆,2室1厅1厨1卫,68.79㎡,,高楼层 (共32层),东南,127万,18462元/平米,2011年
祥和里82号,2室2厅1厨1卫,82.26㎡,,高楼层 (共7层),北,110万,13373元/平米,1995年
招商雍华府一期,2室2厅1厨1卫,89.85㎡,,低楼层 (共18层),东北,182万,20256元/平米,2013年
红枫岭三期,2室2厅1厨2卫,87.18㎡,,高楼层 (共28层),西北,165万,18927元/平米,2009年
观城,3室2厅1厨1卫,82.16㎡,,低楼层 (共33层),东 西,225万,27386元/平米,2013年
U+尚舍,2室2厅1厨1卫,80.69㎡,,低楼层 (共18层),西南,138万,17103元/平米,2011年
沙河新城,3室2厅1厨2卫,153.76㎡,,中楼层 (共18层),东南,300万,19511元/平米,2005年
蓉铁花园,3室2厅1厨1卫,98.71㎡,,低楼层 (共18层),北,138万,13981元/平米,2009年
万科金域蓝湾一期,2室1厅1厨1卫,82.34㎡,,高楼层 (共35层),东南,190万,23076元/平米,2009年
千居朝阳,3室2厅1厨2卫,126.92㎡,,高楼层 (共26层),南 北,255万,20092元/平米,2008年
财富又一城,2室1厅1厨1卫,86㎡,,低楼层 (共34层),西北,218万,25349元/平米,2010年
富丽东方,3室2厅1厨2卫,114.73㎡,,低楼层 (共18层),东南,220万,19176元/平米,2008年
东林城市花园,2室2厅1厨1卫,81.97㎡,,高楼层 (共11层),南,126万,15372元/平米,2008年
富丽东方,3室1厅1厨2卫,106.53㎡,,高楼层 (共33层),东,212万,19901元/平米,2008年
首创国际城一期,3室2厅1厨2卫,88.25㎡,,高楼层 (共34层),东南,170万,19264元/平米,2010年
花样年花郡,3室2厅1厨1卫,97.88㎡,,低楼层 (共24层),南 北,220万,22477元/平米,2008年
隆鑫九熙,2室1厅1厨1卫,77.59㎡,,高楼层 (共34层),东南,162万,20879元/平米,2012年
招商雍华府二期,4室2厅1厨2卫,192.6㎡,,低楼层 (共20层),西南,280万,14538元/平米,2014年
锦绣东方一期,2室2厅1厨1卫,68.03㎡,,中楼层 (共33层),东,130万,19110元/平米,2008年
浅水半岛一期,2室2厅1厨1卫,88.68㎡,,高楼层 (共27层),西南,165万,18607元/平米,2008年
华润二十四城二期,2室1厅1厨1卫,68.4㎡,,高楼层 (共32层),南 北,187万,27340元/平米,2010年
千居朝阳,3室2厅1厨1卫,101.22㎡,,低楼层 (共18层),西南,218万,21538元/平米,2008年
世茂玉锦湾一期,1室0厅1厨1卫,38㎡,,中楼层 (共53层),南,60万,15790元/平米,2015年
花样年花郡,1室1厅1厨1卫,44.1㎡,,高楼层 (共32层),西北,97万,21996元/平米,2008年
阳光100米娅中心一期,1室1厅1厨1卫,45.89㎡,,高楼层 (共27层),西北,90万,19613元/平米,2012年
华润二十四城一期,2室2厅1厨1卫,90.16㎡,,中楼层 (共32层),西,235万,26065元/平米,2007年
上霖东方,3室2厅1厨2卫,119.13㎡,,中楼层 (共26层),西北,200万,16789元/平米,2010年
华润翠林华庭,3室1厅1厨2卫,105.04㎡,,中楼层 (共16层),南,220万,20945元/平米,2013年
万科魅力之城四期,2室2厅1厨1卫,89.53㎡,,低楼层 (共32层),南,180万,20105元/平米,2009年
尚东美林二区,2室2厅1厨1卫,87.4㎡,,高楼层 (共11层),西南,126万,14417元/平米,2008年
红枫岭二期,2室1厅1厨2卫,86.45㎡,,高楼层 (共33层),西南,168万,19434元/平米,2009年
锦都馨苑,2室1厅1厨1卫,79.43㎡,,中楼层 (共7层),东南,128万,16115元/平米,未知年建/
华润二十四城一期,2室2厅1厨1卫,86.16㎡,,中楼层 (共32层),东南,215万,24954元/平米,2007年
华润二十四城二期,3室2厅1厨2卫,84.59㎡,,低楼层 (共29层),南,248万,29318元/平米,2010年
沙河明珠,3室2厅1厨2卫,116.03㎡,,低楼层 (共18层),东,222万,19133元/平米,2008年
云水苑,2室2厅1厨2卫,89.02㎡,,高楼层 (共38层),东南,210万,23591元/平米,2012年
上霖东方,2室1厅1厨1卫,55.84㎡,,中楼层 (共24层),东南,108万,19341元/平米,2010年
蓉铁花园,2室2厅1厨1卫,86.57㎡,,低楼层 (共18层),东南,122万,14093元/平米,2009年
天空城,2室2厅1厨1卫,86.19㎡,,中楼层 (共21层),东北,150万,17404元/平米,2010年
招商雍华府一期,2室2厅1厨1卫,85.16㎡,,中楼层 (共18层),东南,167万,19611元/平米,2013年
致祥路73号,2室1厅1厨1卫,65.36㎡,,高楼层 (共7层),南,66万,10098元/平米,1999年
东方惠城B区,2室1厅1厨1卫,74.19㎡,,低楼层 (共33层),东南,115万,15501元/平米,2011年
魅力阳光,2室1厅1厨1卫,90.79㎡,,中楼层 (共22层),东南,149万,16412元/平米,2009年
万科魅力之城四期,2室2厅1厨1卫,89.54㎡,,高楼层 (共32层),东 南,183万,20438元/平米,2009年
槐树苑二期宏苑,3室2厅1厨2卫,123.5㎡,,高楼层 (共6层),东南,170万,13766元/平米,2003年
世茂玉锦湾一期,4室2厅1厨2卫,237.9㎡,,低楼层 (共11层),东南 南,620万,26062元/平米,2015年
绿地世纪城,4室2厅1厨2卫,121.16㎡,,高楼层 (共20层),北,215万,17746元/平米,2016年
光明馨苑,2室1厅1厨1卫,57.53㎡,,高楼层 (共5层),南,86万,14949元/平米,1999年
泰怡花园,5室1厅1厨2卫,149.57㎡,,高楼层 (共7层),东北,210万,14041元/平米,2003年
上行东方,3室2厅1厨2卫,126.65㎡,,高楼层 (共24层),西南,225万,17766元/平米,2007年
天空城,2室2厅1厨1卫,86.31㎡,,高楼层 (共28层),东南,160万,18538元/平米,2010年
富丽东方,3室2厅1厨1卫,87.41㎡,,低楼层 (共18层),东南,189万,21623元/平米,2008年
荆竹生活广场,3室1厅1厨2卫,44.07㎡,,高楼层 (共6层),南,66.8万,15158元/平米,2009年
华润二十四城二期,3室2厅1厨1卫,83.39㎡,,中楼层 (共32层),西,230万,27582元/平米,2010年
观城,3室2厅1厨1卫,89.49㎡,,低楼层 (共33层),西,237.6万,26551元/平米,2013年
天空城,2室2厅1厨1卫,88.03㎡,,高楼层 (共28层),西南,146万,16586元/平米,2010年
河畔华苑一期,3室1厅1厨2卫,138㎡,,高楼层 (共6层),南,230万,16667元/平米,2003年
花样年花郡,2室2厅1厨1卫,80.89㎡,,低楼层 (共18层),东,175万,21635元/平米,2008年
光明馨苑,3室1厅1厨2卫,135.23㎡,,低楼层 (共15层),西,230万,17009元/平米,1999年
浅水半岛三期,2室2厅1厨1卫,89.85㎡,,高楼层 (共27层),东南,185万,20590元/平米,2010年
华润二十四城一期,3室2厅1厨2卫,116.99㎡,,高楼层 (共32层),南,300万,25644元/平米,2007年
槐树苑二期民苑,3室2厅1厨2卫,102.78㎡,,高楼层 (共6层),西南,150万,14595元/平米,2004年
胜天人居,2室2厅1厨1卫,68.8㎡,,中楼层 (共33层),东,103万,14971元/平米,未知年建
浅水半岛80俊,1室1厅1厨1卫,43.96㎡,,中楼层 (共25层),西南,62万,14104元/平米,2009年
红枫岭二期,2室1厅1厨1卫,87.57㎡,,中楼层 (共33层),南,145万,16559元/平米,2009年
华润二十四城三期,3室2厅1厨1卫,89.05㎡,,低楼层 (共30层),西,263万,29534元/平米,2012年
朝发苑,2室2厅1厨1卫,100.74㎡,,中楼层 (共7层),东南,150万,14890元/平米,2002年
红枫岭三期,2室2厅1厨2卫,89.86㎡,,中楼层 (共28层),西,150万,16693元/平米,2009年
华润二十四城三期,3室2厅1厨1卫,89.07㎡,,中楼层 (共30层),西南,268万,30089元/平米,2012年
华西花园二期,2室2厅1厨1卫,87.15㎡,,高楼层 (共34层),西北,140万,16065元/平米,2011年
朗诗绿色街区,2室2厅1厨1卫,79.58㎡,,中楼层 (共18层),南,178万,22368元/平米,2014年
嘉通云尚,2室2厅1厨1卫,84.53㎡,,高楼层 (共39层),东,180万,21295元/平米,2011年
舜和家园A区,3室1厅1厨1卫,106.82㎡,,低楼层 (共28层),南,138万,12919元/平米,2009年
锦绣东方一期,2室2厅1厨1卫,67.02㎡,,低楼层 (共33层),西,130万,19398元/平米,2008年
热电厂宿舍,2室1厅1厨1卫,64.76㎡,,低楼层 (共7层),南,109万,16832元/平米,2002年
金科一城,2室1厅1厨1卫,68.58㎡,,低楼层 (共20层),南,128万,18665元/平米,2009年
沙河路苑,3室2厅1厨2卫,119.37㎡,,低楼层 (共18层),东南,180万,15080元/平米,2011年
大观里7号,2室1厅1厨1卫,76.56㎡,,中楼层 (共6层),东南,95万,12409元/平米,未知年建
上行锦绣,2室2厅1厨1卫,70.13㎡,,低楼层 (共18层),东南,136万,19393元/平米,2010年
胜天人居,2室1厅1厨1卫,68.88㎡,,高楼层 (共33层),东,112万,16261元/平米,未知年建
汇融名城C区,3室2厅1厨2卫,96.31㎡,,中楼层 (共18层),西南,196万,20351元/平米,2007年
华润二十四城二期,3室2厅1厨1卫,83.39㎡,,高楼层 (共32层),西,236万,28301元/平米,2010年
金科一城,2室2厅1厨1卫,67.98㎡,,低楼层 (共20层),北,125万,18388元/平米,2012年
长融一代天骄,3室2厅1厨1卫,121.86㎡,,高楼层 (共11层),南 北,200万,16413元/平米,2006年
华润二十四城一期,3室1厅1厨2卫,116.99㎡,,高楼层 (共32层),南,295万,25216元/平米,2007年
合能耀之城,2室1厅1厨1卫,68.37㎡,,低楼层 (共33层),北,150万,21940元/平米,2010年
红枫岭二期,2室2厅1厨2卫,87.99㎡,,低楼层 (共33层),西北,150万,17048元/平米,2009年
富丽东方,3室2厅1厨1卫,87.67㎡,,中楼层 (共18层),东南,190万,21673元/平米,2008年
华西花园二期,2室2厅1厨1卫,87.34㎡,,中楼层 (共34层),东,145万,16602元/平米,2011年
景馨园,4室2厅1厨2卫,252㎡,,高楼层 (共4层),西南,303万,12024元/平米,2000年
景馨园,4室2厅1厨2卫,142.01㎡,,中楼层 (共7层),东南,198万,13943元/平米,2000年
华润二十四城一期,5室2厅1厨3卫,104.91㎡,,高楼层 (共32层),西,380万,36222元/平米,2007年
水岸华庭,2室2厅1厨1卫,81.97㎡,,中楼层 (共28层),东南,170万,20740元/平米,2009年
榜样,1室1厅1厨1卫,58.32㎡,,高楼层 (共21层),西南,113万,19376元/平米,2013年
红枫岭二期,2室2厅1厨2卫,87.32㎡,,低楼层 (共33层),东南,155万,17751元/平米,2009年
万科金域蓝湾二期,4室2厅1厨2卫,91.18㎡,,低楼层 (共35层),西南,380万,41676元/平米,2009年
紫东芯座,2室2厅1厨1卫,89.86㎡,,低楼层 (共33层),东南,200万,22257元/平米,2012年
华油苑,3室2厅1厨1卫,149.26㎡,,中楼层 (共7层),东南,223万,14941元/平米,1999年
华润二十四城一期,5室4厅2厨3卫,144.03㎡,,高楼层 (共32层),南,536万,37215元/平米,2007年
沙河丽景,3室2厅1厨2卫,119.67㎡,,高楼层 (共11层),东,262万,21894元/平米,2008年
合能耀之城,3室1厅1厨1卫,59.2㎡,,中楼层 (共29层),西,140万,23649元/平米,2010年
紫东芯座,2室1厅1厨1卫,80.54㎡,,中楼层 (共33层),南,190万,23591元/平米,2012年
新禧苑,3室2厅1厨2卫,123.15㎡,,中楼层 (共6层),西南,200万,16241元/平米,2000年
青秀城,2室2厅1厨1卫,88.44㎡,,高楼层 (共18层),南,150万,16961元/平米,2012年
东圣苑,2室2厅1厨1卫,91.93㎡,,中楼层 (共11层),东,132万,14359元/平米,2009年
新里柏仕公馆,3室2厅1厨2卫,120.24㎡,,高楼层 (共28层),东北,230万,19129元/平米,2011年
朝发苑,3室2厅1厨2卫,138.36㎡,,中楼层 (共7层),西,198万,14311元/平米,2002年
成都冶金实验厂宿舍,2室1厅1厨1卫,59.31㎡,,低楼层 (共7层),西南,90万,15175元/平米,未知年建/
金科天籁城,3室2厅1厨2卫,107.92㎡,,低楼层 (共28层),东,168.3万,15595元/平米,未知年建
紫东芯座,3室2厅1厨2卫,122.3㎡,,高楼层 (共33层),西,260万,21260元/平米,2012年
水岸华庭,3室2厅1厨1卫,71.9㎡,,高楼层 (共28层),东南,165万,22949元/平米,2009年
锦绣东方一期,2室1厅1厨1卫,67.53㎡,,高楼层 (共33层),东,130万,19251元/平米,2008年
财富又一城,2室1厅1厨1卫,83.16㎡,,低楼层 (共34层),东南,200万,24051元/平米,2010年
红枫岭三期,2室2厅1厨2卫,89.95㎡,,低楼层 (共33层),东南,150万,16676元/平米,2009年
龙湖三千里B区二期,3室2厅1厨1卫,89.44㎡,,中楼层 (共34层),北,253万,28288元/平米,2009年
新鸿一区,2室1厅1厨1卫,49.35㎡,,低楼层 (共7层),南 北,76万,15401元/平米,1994年
福顺苑,2室1厅1厨1卫,67.58㎡,,高楼层 (共7层),西南,76.5万,11320元/平米,1998年
上行锦绣,3室2厅1厨2卫,97.94㎡,,中楼层 (共21层),东,170万,17358元/平米,2010年
东立国际广场,3室2厅1厨1卫,89.37㎡,,高楼层 (共22层),西,150万,16785元/平米,2008年
东立国际广场,3室2厅1厨1卫,89.37㎡,,高楼层 (共22层),西,150万,16785元/平米,2008年
华润二十四城一期,2室2厅1厨1卫,90.16㎡,,低楼层 (共32层),东,220万,24402元/平米,2007年
昭青怡园B区,2室1厅1厨1卫,66.66㎡,,中楼层 (共7层),南 北,82万,12302元/平米,1993年
华润二十四城二期,3室2厅1厨1卫,83.39㎡,,中楼层 (共32层),西,235万,28181元/平米,2010年
浅水半岛三期,2室2厅1厨1卫,81.3㎡,,高楼层 (共27层),西南,165万,20296元/平米,2010年
上行锦绣,3室2厅1厨2卫,83.71㎡,,高楼层 (共21层),西南,165万,19711元/平米,2010年
上东一号二期,3室2厅1厨1卫,85.89㎡,,高楼层 (共18层),南,139万,16184元/平米,2011年
上行锦绣,3室2厅1厨2卫,109.99㎡,,低楼层 (共21层),东南,182万,16547元/平米,2010年
龙湖三千城二期B区,3室2厅1厨2卫,133.6㎡,,高楼层 (共34层),南,385万,28818元/平米,2012年
磨子村,2室1厅1厨1卫,61.85㎡,,高楼层 (共7层),南 北,80.5万,13016元/平米,未知年建/
上东一号一期,3室2厅1厨1卫,87.89㎡,,高楼层 (共18层),西,137万,15588元/平米,2008年
上东一号一期,2室1厅1厨1卫,72㎡,,高楼层 (共17层),南,120万,16667元/平米,2008年
龙湖三千里B区二期,4室2厅1厨2卫,136.15㎡,,低楼层 (共34层),东南,415万,30482元/平米,2009年
锦都馨苑,1室1厅1厨1卫,52.45㎡,,中楼层 (共7层),东,81万,15444元/平米,2003年
蓉铁花园,2室2厅1厨1卫,86.7㎡,,低楼层 (共18层),北,128万,14764元/平米,2005年
汇融名城C区,2室1厅1厨1卫,74.44㎡,,高楼层 (共18层),南,152万,20420元/平米,2007年
上霖东方,1室1厅1厨1卫,40.39㎡,,中楼层 (共24层),西北,80万,19807元/平米,2010年
隆鑫九熙,2室2厅1厨1卫,78.13㎡,,高楼层 (共34层),东北,176万,22527元/平米,2012年
首创爱这城一二期,3室1厅1厨2卫,138.81㎡,,低楼层 (共33层),南,310万,22333元/平米,2009年
龙湖三千城二期B区,3室2厅1厨1卫,93.94㎡,,高楼层 (共34层),东南,256万,27252元/平米,2012年
420厂宿舍,2室1厅1厨1卫,68.17㎡,,中楼层 (共7层),东南,110万,16137元/平米,1996年
瑞祥御锦,3室2厅1厨2卫,126.07㎡,,低楼层 (共18层),东,189万,14992元/平米,2009年
华府沙河,2室1厅1厨1卫,72.13㎡,,高楼层 (共27层),东,172万,23846元/平米,2012年
沙河丽景,2室2厅1厨1卫,91.84㎡,,低楼层 (共11层),东,180万,19600元/平米,2008年
花样年花郡,2室1厅1厨1卫,82.05㎡,,高楼层 (共18层),南,200万,24376元/平米,2008年
华润二十四城四期,4室2厅1厨2卫,145.26㎡,,高楼层 (共31层),南,417万,28708元/平米,2013年
阳光100米娅中心一期,1室1厅1厨1卫,54.24㎡,,高楼层 (共32层),南,115万,21203元/平米,2012年
光明馨苑,1室1厅1厨1卫,38.45㎡,,高楼层 (共4层),东南,60万,15605元/平米,未知年建/
隆鑫九熙,2室2厅1厨1卫,78.88㎡,,低楼层 (共34层),东南,160万,20284元/平米,2012年
华府沙河,3室1厅1厨2卫,116㎡,,低楼层 (共27层),东南,285万,24569元/平米,2012年
隆鑫九熙,3室1厅1厨1卫,91.42㎡,,高楼层 (共34层),东南,200万,21878元/平米,2012年
红枫岭三期,2室2厅1厨1卫,86.62㎡,,中楼层 (共33层),北,170万,19626元/平米,2009年
东篱路103号院,2室1厅1厨1卫,66.29㎡,,高楼层 (共7层),南,95万,14331元/平米,2000年
猛追湾街60号,3室2厅1厨2卫,132.74㎡,,中楼层 (共7层),南,170万,12807元/平米,1995年
朗诗绿色街区,2室2厅1厨1卫,87.69㎡,,低楼层 (共18层),北,182万,20755元/平米,2014年
东林城市花园,3室2厅1厨2卫,123.68㎡,,低楼层 (共18层),东,220万,17788元/平米,2008年
河滨丽苑,1室2厅1厨1卫,65.46㎡,,高楼层 (共7层),南,85万,12986元/平米,2000年
华西花园一期,2室2厅1厨1卫,83.81㎡,,高楼层 (共6层),西北,123万,14677元/平米,2010年
万科魅力之城一期,3室2厅1厨2卫,118㎡,,低楼层 (共11层),西南,300万,25424元/平米,2011年
花郡佳园,3室2厅1厨1卫,100.05㎡,,中楼层 (共7层),南 北,110万,10995元/平米,1998年
机车厂宿舍,2室2厅1厨1卫,83.61㎡,,高楼层 (共7层),西北,110万,13157元/平米,未知年建/
万科魅力之城三期,2室1厅1厨1卫,94.15㎡,,低楼层 (共18层),东南,202万,21456元/平米,2008年
红枫岭二期,2室1厅1厨1卫,87.83㎡,,中楼层 (共33层),东南,145万,16510元/平米,2009年
东篱居二期,2室2厅1厨1卫,85.21㎡,,中楼层 (共18层),西,171万,20069元/平米,2007年
恋日家园B区,3室2厅1厨2卫,125.5㎡,,低楼层 (共6层),南,150万,11953元/平米,2003年
华润翠林华庭,4室1厅1厨2卫,136.76㎡,,低楼层 (共16层),北,290万,21206元/平米,2013年
槐树苑A区,2室1厅1厨1卫,81.31㎡,,高楼层 (共6层),东南,116万,14267元/平米,2005年
兴元华盛二期,2室2厅1厨1卫,89.87㎡,,低楼层 (共18层),西南,135万,15022元/平米,2009年
千居朝阳,3室2厅1厨1卫,101.22㎡,,高楼层 (共18层),南,222万,21933元/平米,2008年
上东一号二期,2室2厅1厨1卫,73.07㎡,,低楼层 (共18层),南,115万,15739元/平米,2011年
阳光舜苑,2室2厅1厨1卫,83.85㎡,,高楼层 (共18层),西北,150万,17890元/平米,2011年
沙河湾,2室2厅1厨1卫,90.94㎡,,低楼层 (共26层),东南,200万,21993元/平米,2014年
万科魅力之城二期,4室2厅1厨2卫,122.77㎡,,低楼层 (共11层),东南,300万,24436元/平米,2008年
成大附中宿舍,2室2厅1厨1卫,58.91㎡,,高楼层 (共7层),东南,86万,14599元/平米,1999年
招商雍华府二期,3室2厅1厨1卫,91.61㎡,,低楼层 (共20层),西南,205万,22378元/平米,2014年
富丽东方,3室2厅1厨2卫,117㎡,,中楼层 (共18层),东南 北,238万,20342元/平米,2008年
上东一号一期,3室2厅1厨1卫,87.89㎡,,中楼层 (共18层),西,150万,17067元/平米,2008年
华宇阳光水岸,1室1厅1厨1卫,43.81㎡,,低楼层 (共21层),东南,85万,19402元/平米,2010年
华宇阳光四季,3室2厅1厨2卫,122.23㎡,,中楼层 (共17层),东,240万,19636元/平米,2010年
九龙仓御园一期,3室2厅1厨2卫,143.88㎡,,高楼层 (共29层),南,420万,29191元/平米,2016年
优品尚东,2室2厅1厨1卫,92.22㎡,,中楼层 (共25层),南 北,195万,21146元/平米,2009年
绿地世纪城,4室2厅1厨2卫,121.14㎡,,高楼层 (共20层),北,240万,19812元/平米,2016年
优品尚东,2室2厅1厨1卫,90.71㎡,,中楼层 (共25层),南,181.8万,20042元/平米,2009年
上行锦绣,1室1厅1厨1卫,55.05㎡,,高楼层 (共21层),东南,89.8万,16313元/平米,2010年
上东一号二期,3室2厅1厨1卫,85.4㎡,,低楼层 (共18层),北,155万,18150元/平米,2012年
兴元华盛二期,3室2厅1厨2卫,114.04㎡,,中楼层 (共18层),东南,168万,14732元/平米,2009年
红枫岭三期,2室2厅1厨2卫,89㎡,,低楼层 (共33层),北,155万,17416元/平米,2009年
花样年花郡,2室1厅1厨1卫,82.42㎡,,中楼层 (共32层),南,190万,23053元/平米,2008年
金科一城,2室2厅1厨1卫,77.43㎡,,中楼层 (共20层),北,146万,18856元/平米,2009年
水岸雅居,3室2厅1厨2卫,121.96㎡,,高楼层 (共18层),东南,220万,18039元/平米,2006年
浅水半岛二期,3室1厅1厨1卫,129.05㎡,,高楼层 (共27层),东北,320万,24797元/平米,2009年
青秀城,2室1厅1厨1卫,87.32㎡,,高楼层 (共18层),南,152万,17408元/平米,2012年
沙河丽景,2室2厅1厨1卫,91.84㎡,,中楼层 (共11层),东南,180万,19600元/平米,2008年
东虹路33号院,2室2厅1厨1卫,74.65㎡,,高楼层 (共6层),东南,85万,11387元/平米,1999年
华西花园一期,2室2厅1厨1卫,85.73㎡,,低楼层 (共16层),东,115万,13415元/平米,2010年
紫东芯座,3室2厅1厨1卫,88.31㎡,,中楼层 (共33层),北,220万,24913元/平米,2012年
沙河湾,2室2厅1厨1卫,90.94㎡,,低楼层 (共26层),东,178万,19574元/平米,2014年
天空城,2室2厅1厨1卫,86.22㎡,,低楼层 (共28层),南,168万,19486元/平米,2010年
